request_id,citizen_id,request_timestamp,service_type,documents_submitted,wait_time_minutes,audit_outcome,audit_completion_date,final_decision_amount,closure_reason
5298,70918,2023-09-07T17:00:00,ID_RENEWAL,8,93,passed,2023-10-15T17:00:00,174.9,
5299,20197,2023-02-25T23:00:00,TAX_CERT,4,30,passed,2023-04-13T23:00:00,28.96,
5300,24416,2024-01-07T18:00:00,FAMILY_STATUS,12,129,passed,2024-01-29T18:00:00,38.59,
5301,63176,2024-03-06T18:00:00,ID_RENEWAL,7,68,passed,2024-04-01T18:00:00,9.75,
5302,34325,2023-04-03T19:00:00,ID_RENEWAL,11,52,rejected,2023-04-30T19:00:00,45.93,AUDIT_DONE
5303,60821,2024-03-21T05:00:00,FAMILY_STATUS,3,99,passed,2024-04-01T05:00:00,113.41,
5304,16879,2023-05-14T12:00:00,BIRTH_CERT,7,59,passed,2023-06-08T12:00:00,75.83,
5305,25869,2023-06-09T06:00:00,BIRTH_CERT,2,2,passed,2023-07-14T06:00:00,17.14,
5306,97277,2023-10-30T10:00:00,BIRTH_CERT,8,65,passed,2023-12-14T10:00:00,152.48,
5307,53609,2024-01-06T00:00:00,BUSINESS_PERMIT,9,19,passed,2024-01-13T00:00:00,141.95,
5308,57815,2024-03-27T07:00:00,BIRTH_CERT,11,92,passed,2024-04-17T07:00:00,83.44,
5309,41432,2024-01-13T02:00:00,ID_RENEWAL,8,111,passed,2024-01-27T02:00:00,36.42,
5310,17120,2023-06-03T22:00:00,BUSINESS_PERMIT,3,135,flagged,2023-06-16T22:00:00,1251.65,AUDIT_DONE
5311,35332,2024-02-29T10:00:00,FAMILY_STATUS,12,109,passed,2024-03-17T10:00:00,58.97,
5312,58130,2024-04-01T14:00:00,BUSINESS_PERMIT,8,74,passed,2024-04-10T14:00:00,60.2,
5313,91794,2023-03-29T15:00:00,BIRTH_CERT,6,50,passed,2023-05-18T15:00:00,142.67,
5314,79064,2024-05-20T22:00:00,BUSINESS_PERMIT,11,90,passed,2024-06-16T22:00:00,197.01,
5315,82592,2024-06-19T19:00:00,TAX_CERT,12,135,passed,2024-07-21T19:00:00,142.84,
5316,43824,2023-04-12T15:00:00,TAX_CERT,2,82,flagged,2023-04-23T15:00:00,935.99,AUDIT_DONE
5317,50023,2023-09-27T03:00:00,BUSINESS_PERMIT,3,75,flagged,2023-10-27T03:00:00,1400.9,AUDIT_DONE
5318,71598,2024-03-26T06:00:00,FAMILY_STATUS,2,173,rejected,2024-05-19T06:00:00,22.18,AUDIT_DONE
5319,51612,2023-04-05T18:00:00,ID_RENEWAL,1,175,passed,2023-05-01T18:00:00,119.42,
5320,95135,2023-12-27T15:00:00,ID_RENEWAL,12,2,passed,2024-01-10T15:00:00,1.49,
5321,14819,2024-05-19T12:00:00,ID_RENEWAL,2,119,passed,2024-07-06T12:00:00,20.85,
5322,97119,2023-04-17T21:00:00,BIRTH_CERT,3,116,passed,2023-04-29T21:00:00,44.33,
5323,86956,2023-03-31T14:00:00,BUSINESS_PERMIT,3,8,rejected,2023-05-07T14:00:00,48.24,AUDIT_DONE
5324,95191,2024-01-02T13:00:00,FAMILY_STATUS,5,4,passed,2024-02-20T13:00:00,113.95,
5325,29471,2023-10-25T04:00:00,FAMILY_STATUS,7,15,flagged,2023-12-06T04:00:00,1847.78,AUDIT_DONE
5326,49709,2023-03-18T03:00:00,ID_RENEWAL,7,72,passed,2023-04-05T03:00:00,152.46,
5327,28939,2023-05-06T08:00:00,FAMILY_STATUS,8,82,flagged,2023-06-09T08:00:00,1590.65,AUDIT_DONE
5328,48515,2024-06-24T04:00:00,TAX_CERT,3,59,rejected,2024-07-28T04:00:00,3.12,AUDIT_DONE
5329,88328,2023-03-17T02:00:00,FAMILY_STATUS,7,131,passed,2023-04-26T02:00:00,10.96,
5330,65387,2023-04-11T20:00:00,BUSINESS_PERMIT,12,87,passed,2023-06-01T20:00:00,47.61,
5331,40621,2023-11-23T04:00:00,ID_RENEWAL,2,127,passed,2023-12-12T04:00:00,51.42,
5332,94616,2024-03-19T08:00:00,FAMILY_STATUS,10,81,passed,2024-04-15T08:00:00,6.75,
5333,23661,2023-04-16T03:00:00,TAX_CERT,12,55,passed,2023-06-03T03:00:00,199.88,
5334,75059,2023-10-25T20:00:00,BIRTH_CERT,7,62,passed,2023-11-01T20:00:00,151.38,
5335,52104,2023-02-16T20:00:00,BUSINESS_PERMIT,8,138,passed,2023-04-11T20:00:00,167.12,
5336,45951,2024-01-20T01:00:00,ID_RENEWAL,2,143,flagged,2024-01-27T01:00:00,1432.27,AUDIT_DONE
5337,41515,2023-11-27T20:00:00,TAX_CERT,5,164,passed,2024-01-04T20:00:00,61.29,
5338,71446,2023-10-01T22:00:00,TAX_CERT,4,96,rejected,2023-11-15T22:00:00,41.49,AUDIT_DONE
5339,57218,2024-03-18T19:00:00,TAX_CERT,8,9,passed,2024-05-13T19:00:00,85.31,
5340,51912,2024-01-07T07:00:00,ID_RENEWAL,2,171,flagged,2024-03-05T07:00:00,1642.86,AUDIT_DONE
5341,25148,2023-09-18T00:00:00,BIRTH_CERT,10,55,passed,2023-11-11T00:00:00,16.52,
5342,12339,2023-12-02T19:00:00,BIRTH_CERT,7,143,passed,2024-01-19T19:00:00,89.54,
5343,14261,2024-01-03T05:00:00,BIRTH_CERT,10,6,passed,2024-02-01T05:00:00,157.57,
5344,30095,2023-12-25T15:00:00,BUSINESS_PERMIT,10,40,passed,2024-01-29T15:00:00,106.13,
5345,89377,2024-02-12T16:00:00,TAX_CERT,1,102,rejected,2024-03-28T16:00:00,37.05,AUDIT_DONE
5346,14618,2023-10-22T02:00:00,BUSINESS_PERMIT,7,163,passed,2023-11-15T02:00:00,119.37,
5347,76915,2023-07-01T23:00:00,BIRTH_CERT,8,132,passed,2023-07-09T23:00:00,178.49,
5348,25433,2023-02-25T12:00:00,BUSINESS_PERMIT,9,52,passed,2023-04-15T12:00:00,24.55,
5349,37481,2023-12-07T19:00:00,TAX_CERT,3,142,passed,2023-12-24T19:00:00,165.2,
5350,38074,2023-03-25T05:00:00,BIRTH_CERT,6,100,passed,2023-04-01T05:00:00,27.4,
5351,44236,2023-12-19T13:00:00,ID_RENEWAL,2,109,passed,2024-01-02T13:00:00,92.1,
5352,36417,2023-07-14T08:00:00,FAMILY_STATUS,3,128,passed,2023-07-30T08:00:00,98.91,
5353,23268,2024-05-18T07:00:00,FAMILY_STATUS,12,126,flagged,2024-07-14T07:00:00,1015.88,AUDIT_DONE
5354,73065,2023-06-04T00:00:00,FAMILY_STATUS,10,65,passed,2023-06-26T00:00:00,87.86,
5355,47681,2023-04-25T11:00:00,TAX_CERT,11,131,passed,2023-06-10T11:00:00,123.52,
5356,53254,2023-12-17T01:00:00,TAX_CERT,11,85,rejected,2024-02-12T01:00:00,6.8,AUDIT_DONE
5357,74447,2023-01-03T18:00:00,BUSINESS_PERMIT,6,92,passed,2023-02-14T18:00:00,147.84,
5358,86673,2023-08-18T12:00:00,FAMILY_STATUS,5,172,flagged,2023-09-23T12:00:00,1386.28,AUDIT_DONE
5359,19364,2024-04-09T04:00:00,TAX_CERT,4,134,flagged,2024-05-29T04:00:00,919.45,AUDIT_DONE
5360,19653,2023-06-02T02:00:00,TAX_CERT,4,83,passed,2023-07-19T02:00:00,131.94,
5361,98656,2023-08-01T01:00:00,ID_RENEWAL,2,8,passed,2023-09-25T01:00:00,37.54,
5362,47794,2023-07-02T08:00:00,ID_RENEWAL,7,148,passed,2023-08-27T08:00:00,105.05,
5363,83100,2023-06-24T06:00:00,BUSINESS_PERMIT,3,33,passed,2023-07-03T06:00:00,171.22,
5364,85434,2023-09-13T16:00:00,FAMILY_STATUS,6,122,passed,2023-11-07T16:00:00,153.63,
5365,83643,2023-08-01T18:00:00,BUSINESS_PERMIT,2,64,passed,2023-08-30T18:00:00,196.8,
5366,65607,2024-06-15T06:00:00,BIRTH_CERT,8,159,passed,2024-06-29T06:00:00,45.04,
5367,88126,2023-07-10T04:00:00,TAX_CERT,7,167,passed,2023-09-06T04:00:00,1.3,
5368,81231,2024-04-02T02:00:00,FAMILY_STATUS,6,28,passed,2024-05-07T02:00:00,14.9,
5369,80819,2023-10-04T22:00:00,ID_RENEWAL,10,140,passed,2023-10-26T22:00:00,154.52,
5370,40318,2023-07-22T14:00:00,BIRTH_CERT,11,72,rejected,2023-09-14T14:00:00,21.88,AUDIT_DONE
5371,44941,2023-05-07T03:00:00,BUSINESS_PERMIT,4,54,passed,2023-06-19T03:00:00,134.23,
5372,11999,2023-06-23T09:00:00,ID_RENEWAL,6,81,passed,2023-07-31T09:00:00,87.92,
5373,36799,2023-11-25T07:00:00,FAMILY_STATUS,6,83,passed,2023-12-10T07:00:00,101.54,
5374,84009,2023-04-14T21:00:00,TAX_CERT,2,131,passed,2023-05-02T21:00:00,111.08,
5375,73077,2024-06-13T10:00:00,BIRTH_CERT,1,35,flagged,2024-07-21T10:00:00,1441.93,AUDIT_DONE
5376,58640,2023-06-19T10:00:00,BUSINESS_PERMIT,9,125,flagged,2023-06-30T10:00:00,1063.02,AUDIT_DONE
5377,12115,2023-10-29T03:00:00,BUSINESS_PERMIT,6,61,passed,2023-12-24T03:00:00,6.66,
5378,62637,2024-02-25T13:00:00,TAX_CERT,11,127,passed,2024-04-16T13:00:00,178.03,
5379,22228,2023-08-27T02:00:00,ID_RENEWAL,2,147,flagged,2023-09-30T02:00:00,882.91,AUDIT_DONE
5380,24953,2023-12-07T10:00:00,TAX_CERT,12,57,passed,2023-12-27T10:00:00,48.98,
5381,11103,2023-09-19T21:00:00,TAX_CERT,1,59,passed,2023-10-25T21:00:00,124.55,
5382,80576,2024-05-12T18:00:00,BIRTH_CERT,11,167,passed,2024-07-09T18:00:00,82.83,
5383,15909,2023-05-21T01:00:00,BUSINESS_PERMIT,1,74,rejected,2023-06-05T01:00:00,18.55,AUDIT_DONE
5384,49134,2023-05-28T03:00:00,TAX_CERT,7,47,flagged,2023-07-18T03:00:00,1338.52,AUDIT_DONE
5385,52109,2023-11-02T13:00:00,ID_RENEWAL,9,70,rejected,2023-12-02T13:00:00,12.19,AUDIT_DONE
5386,38684,2024-03-10T10:00:00,BUSINESS_PERMIT,3,148,passed,2024-05-01T10:00:00,4.82,
5387,14483,2024-03-27T19:00:00,BIRTH_CERT,11,31,passed,2024-04-13T19:00:00,162.89,
5388,51127,2023-12-20T15:00:00,FAMILY_STATUS,9,170,rejected,2024-01-10T15:00:00,1.13,AUDIT_DONE
5389,80727,2023-01-12T17:00:00,FAMILY_STATUS,2,146,passed,2023-02-14T17:00:00,160.45,
5390,80599,2023-10-12T10:00:00,ID_RENEWAL,7,84,rejected,2023-12-05T10:00:00,22.33,AUDIT_DONE
5391,93341,2024-04-02T08:00:00,FAMILY_STATUS,5,48,passed,2024-04-12T08:00:00,62.92,
5392,11260,2023-03-28T11:00:00,BIRTH_CERT,12,171,passed,2023-04-21T11:00:00,96.87,
5393,88217,2023-06-28T01:00:00,TAX_CERT,2,101,passed,2023-08-12T01:00:00,159.78,
5394,49743,2023-02-06T00:00:00,ID_RENEWAL,2,58,flagged,2023-02-18T00:00:00,1836.91,AUDIT_DONE
5395,84830,2023-12-24T23:00:00,ID_RENEWAL,11,138,passed,2024-01-01T23:00:00,126.02,
5396,11776,2023-09-18T08:00:00,ID_RENEWAL,7,92,passed,2023-09-28T08:00:00,51.48,
5397,43019,2023-10-28T01:00:00,BIRTH_CERT,1,75,flagged,2023-11-26T01:00:00,1105.84,AUDIT_DONE
5398,67766,2024-04-18T12:00:00,FAMILY_STATUS,9,55,passed,2024-06-15T12:00:00,193.55,
5399,89300,2023-06-24T11:00:00,TAX_CERT,7,5,passed,2023-08-07T11:00:00,179.04,
5400,35220,2023-10-16T12:00:00,BIRTH_CERT,7,35,passed,2023-10-28T12:00:00,84.41,
5401,24693,2023-02-10T22:00:00,TAX_CERT,8,155,passed,2023-03-21T22:00:00,15.82,
5402,98478,2023-04-20T12:00:00,ID_RENEWAL,6,46,passed,2023-06-01T12:00:00,74.57,
5403,12822,2024-01-12T18:00:00,BUSINESS_PERMIT,6,155,passed,2024-02-09T18:00:00,48.05,
5404,73464,2023-03-14T15:00:00,BUSINESS_PERMIT,5,19,passed,2023-04-20T15:00:00,136.75,
5405,30487,2023-07-13T03:00:00,TAX_CERT,11,11,passed,2023-09-07T03:00:00,178.54,
5406,59250,2023-05-05T18:00:00,ID_RENEWAL,8,103,passed,2023-05-31T18:00:00,32.43,
5407,57903,2024-02-28T16:00:00,BIRTH_CERT,5,75,passed,2024-03-24T16:00:00,118.74,
5408,34277,2023-07-04T08:00:00,BIRTH_CERT,11,79,passed,2023-07-25T08:00:00,132.86,
5409,99502,2023-03-10T02:00:00,FAMILY_STATUS,4,114,passed,2023-05-03T02:00:00,54.37,
5410,52547,2024-05-19T22:00:00,BIRTH_CERT,10,41,flagged,2024-07-10T22:00:00,1349.07,AUDIT_DONE
5411,50075,2023-04-05T22:00:00,ID_RENEWAL,5,77,rejected,2023-05-18T22:00:00,45.47,AUDIT_DONE
5412,43432,2023-01-06T18:00:00,BUSINESS_PERMIT,11,80,passed,2023-02-16T18:00:00,170.15,
5413,75947,2023-08-29T18:00:00,BUSINESS_PERMIT,3,165,flagged,2023-10-28T18:00:00,1472.42,AUDIT_DONE
5414,72566,2023-01-19T20:00:00,BUSINESS_PERMIT,8,63,passed,2023-03-10T20:00:00,133.22,
5415,45938,2023-09-18T18:00:00,TAX_CERT,8,53,passed,2023-10-10T18:00:00,9.06,
5416,26619,2023-12-26T03:00:00,BIRTH_CERT,10,26,flagged,2024-01-29T03:00:00,1345.49,AUDIT_DONE
5417,62465,2024-04-02T09:00:00,ID_RENEWAL,8,112,flagged,2024-05-23T09:00:00,1319.04,AUDIT_DONE
5418,43176,2023-03-25T18:00:00,TAX_CERT,2,154,passed,2023-04-25T18:00:00,72.96,
5419,85939,2023-12-17T18:00:00,BUSINESS_PERMIT,11,167,passed,2024-01-20T18:00:00,22.64,
5420,25306,2023-01-16T16:00:00,ID_RENEWAL,6,108,flagged,2023-02-28T16:00:00,1337.0,AUDIT_DONE
5421,97937,2024-01-19T20:00:00,BUSINESS_PERMIT,7,55,flagged,2024-03-07T20:00:00,1680.42,AUDIT_DONE
5422,73087,2024-05-11T01:00:00,ID_RENEWAL,11,78,flagged,2024-06-17T01:00:00,1742.12,AUDIT_DONE
5423,27664,2023-10-06T01:00:00,FAMILY_STATUS,6,116,flagged,2023-10-16T01:00:00,1361.68,AUDIT_DONE
5424,46985,2023-01-19T22:00:00,ID_RENEWAL,2,93,passed,2023-03-06T22:00:00,56.42,
5425,74305,2023-11-25T14:00:00,FAMILY_STATUS,6,34,passed,2023-12-15T14:00:00,198.67,
5426,97700,2023-10-01T23:00:00,BUSINESS_PERMIT,9,69,passed,2023-11-22T23:00:00,146.51,
5427,34083,2024-02-04T21:00:00,ID_RENEWAL,7,54,passed,2024-02-28T21:00:00,67.65,
5428,68892,2023-12-08T00:00:00,TAX_CERT,10,88,rejected,2024-01-27T00:00:00,39.02,AUDIT_DONE
5429,28731,2024-04-26T23:00:00,BUSINESS_PERMIT,8,34,passed,2024-06-21T23:00:00,141.35,
5430,82787,2024-02-03T18:00:00,BIRTH_CERT,6,173,passed,2024-02-13T18:00:00,111.26,
5431,40769,2023-10-07T05:00:00,BUSINESS_PERMIT,12,166,rejected,2023-10-15T05:00:00,40.85,AUDIT_DONE
5432,67039,2024-03-09T19:00:00,FAMILY_STATUS,9,8,flagged,2024-04-14T19:00:00,1024.88,AUDIT_DONE
5433,47417,2023-09-28T17:00:00,TAX_CERT,3,165,rejected,2023-11-26T17:00:00,30.0,AUDIT_DONE
5434,66669,2024-01-05T01:00:00,FAMILY_STATUS,1,124,passed,2024-01-18T01:00:00,79.62,
5435,74352,2023-08-18T15:00:00,ID_RENEWAL,8,120,passed,2023-09-11T15:00:00,51.21,
5436,66141,2024-03-06T09:00:00,BIRTH_CERT,10,17,passed,2024-04-25T09:00:00,77.92,
5437,55123,2023-12-08T00:00:00,ID_RENEWAL,11,121,flagged,2023-12-26T00:00:00,1211.73,AUDIT_DONE
5438,18123,2023-04-12T12:00:00,BUSINESS_PERMIT,10,19,passed,2023-05-22T12:00:00,122.61,
5439,18298,2024-06-05T04:00:00,TAX_CERT,4,14,passed,2024-07-15T04:00:00,9.22,
5440,72957,2023-08-09T23:00:00,FAMILY_STATUS,5,149,passed,2023-10-04T23:00:00,41.7,
5441,46530,2023-08-26T05:00:00,BIRTH_CERT,7,147,flagged,2023-10-21T05:00:00,1010.71,AUDIT_DONE
5442,93716,2023-10-16T03:00:00,FAMILY_STATUS,9,1,passed,2023-11-28T03:00:00,75.87,
5443,44451,2023-05-01T03:00:00,ID_RENEWAL,11,178,passed,2023-06-03T03:00:00,169.41,
5444,22377,2023-09-11T02:00:00,FAMILY_STATUS,2,139,passed,2023-10-26T02:00:00,92.43,
5445,13603,2024-03-21T11:00:00,TAX_CERT,10,90,passed,2024-04-06T11:00:00,16.42,
5446,66652,2023-08-25T18:00:00,BUSINESS_PERMIT,12,16,rejected,2023-09-25T18:00:00,30.14,AUDIT_DONE
5447,83088,2023-09-17T04:00:00,TAX_CERT,4,147,rejected,2023-10-06T04:00:00,14.5,AUDIT_DONE
5448,60450,2024-05-08T11:00:00,TAX_CERT,11,74,flagged,2024-06-03T11:00:00,1435.88,AUDIT_DONE
5449,52533,2024-04-30T23:00:00,ID_RENEWAL,8,62,passed,2024-06-25T23:00:00,109.98,
5450,99624,2023-09-07T00:00:00,ID_RENEWAL,12,46,flagged,2023-09-22T00:00:00,1369.88,AUDIT_DONE
5451,53254,2024-04-09T18:00:00,FAMILY_STATUS,4,20,passed,2024-06-08T18:00:00,71.55,
5452,95804,2023-07-22T05:00:00,FAMILY_STATUS,7,114,passed,2023-09-20T05:00:00,29.14,
5453,70472,2024-06-07T07:00:00,BUSINESS_PERMIT,12,120,passed,2024-07-29T07:00:00,190.83,
5454,20388,2023-09-04T23:00:00,TAX_CERT,9,171,passed,2023-10-19T23:00:00,166.42,
5455,80565,2024-06-23T13:00:00,BUSINESS_PERMIT,8,43,passed,2024-07-31T13:00:00,96.03,
5456,31678,2023-03-27T01:00:00,BIRTH_CERT,5,5,passed,2023-05-23T01:00:00,140.99,
5457,51516,2024-01-22T19:00:00,BUSINESS_PERMIT,7,81,passed,2024-02-04T19:00:00,149.87,
5458,44586,2023-08-14T02:00:00,ID_RENEWAL,11,132,passed,2023-08-22T02:00:00,3.65,
5459,46677,2023-01-09T14:00:00,TAX_CERT,2,146,passed,2023-03-08T14:00:00,119.03,
5460,48155,2023-09-12T14:00:00,BIRTH_CERT,1,47,passed,2023-09-25T14:00:00,87.56,
5461,37397,2024-02-10T07:00:00,ID_RENEWAL,6,82,passed,2024-03-11T07:00:00,116.49,
5462,39523,2023-03-23T00:00:00,ID_RENEWAL,2,83,passed,2023-04-27T00:00:00,73.88,
5463,97042,2023-08-13T15:00:00,BUSINESS_PERMIT,1,178,passed,2023-08-24T15:00:00,139.47,
5464,13639,2023-10-09T18:00:00,BUSINESS_PERMIT,4,24,rejected,2023-11-11T18:00:00,22.55,AUDIT_DONE
5465,37932,2023-08-27T00:00:00,BUSINESS_PERMIT,3,27,flagged,2023-10-01T00:00:00,1640.24,AUDIT_DONE
5466,10746,2023-08-07T07:00:00,ID_RENEWAL,10,124,flagged,2023-08-19T07:00:00,1590.76,AUDIT_DONE
5467,90816,2023-10-24T18:00:00,TAX_CERT,3,106,passed,2023-12-05T18:00:00,165.42,
5468,37356,2023-06-13T23:00:00,BIRTH_CERT,11,67,passed,2023-06-24T23:00:00,0.02,
5469,32422,2024-01-26T10:00:00,FAMILY_STATUS,5,178,passed,2024-02-05T10:00:00,185.31,
5470,71729,2023-03-29T08:00:00,ID_RENEWAL,4,88,passed,2023-04-22T08:00:00,8.29,
5471,54428,2023-03-07T17:00:00,ID_RENEWAL,12,8,rejected,2023-04-02T17:00:00,1.63,AUDIT_DONE
5472,52988,2023-03-26T10:00:00,BIRTH_CERT,12,63,rejected,2023-05-08T10:00:00,35.39,AUDIT_DONE
5473,45917,2024-02-21T01:00:00,BUSINESS_PERMIT,3,124,passed,2024-04-19T01:00:00,156.09,
5474,53553,2024-05-11T19:00:00,BUSINESS_PERMIT,7,107,passed,2024-06-19T19:00:00,65.47,
5475,50581,2023-06-03T10:00:00,BUSINESS_PERMIT,8,90,passed,2023-06-21T10:00:00,54.67,
5476,75566,2023-09-25T01:00:00,BUSINESS_PERMIT,7,152,flagged,2023-11-15T01:00:00,1595.51,AUDIT_DONE
5477,77924,2023-04-23T23:00:00,TAX_CERT,8,87,flagged,2023-06-16T23:00:00,1855.77,AUDIT_DONE
5478,22731,2024-05-25T15:00:00,BUSINESS_PERMIT,2,30,passed,2024-07-21T15:00:00,111.62,
5479,53295,2023-02-26T11:00:00,FAMILY_STATUS,9,6,rejected,2023-04-16T11:00:00,28.38,AUDIT_DONE
5480,52742,2024-05-16T01:00:00,ID_RENEWAL,9,44,passed,2024-06-16T01:00:00,147.6,
5481,28009,2023-09-26T08:00:00,BIRTH_CERT,12,75,passed,2023-10-20T08:00:00,59.8,
5482,80623,2023-09-24T04:00:00,ID_RENEWAL,12,104,passed,2023-11-03T04:00:00,125.83,
5483,77082,2023-12-21T01:00:00,BUSINESS_PERMIT,2,85,flagged,2024-02-08T01:00:00,1072.8,AUDIT_DONE
5484,15636,2023-07-01T13:00:00,FAMILY_STATUS,9,65,flagged,2023-08-05T13:00:00,1936.84,AUDIT_DONE
5485,48641,2023-05-27T08:00:00,TAX_CERT,2,106,flagged,2023-06-10T08:00:00,1598.34,AUDIT_DONE
5486,15779,2023-01-06T14:00:00,BUSINESS_PERMIT,7,169,passed,2023-01-13T14:00:00,87.83,
5487,39573,2023-03-21T08:00:00,BIRTH_CERT,4,110,passed,2023-05-09T08:00:00,94.48,
5488,70160,2024-04-23T12:00:00,ID_RENEWAL,7,27,passed,2024-05-07T12:00:00,62.58,
5489,69920,2023-11-27T01:00:00,FAMILY_STATUS,1,127,passed,2024-01-26T01:00:00,16.07,
5490,72030,2023-04-24T22:00:00,BIRTH_CERT,12,138,flagged,2023-05-29T22:00:00,806.53,AUDIT_DONE
5491,23454,2023-09-14T05:00:00,BIRTH_CERT,9,73,rejected,2023-10-18T05:00:00,18.13,AUDIT_DONE
5492,22103,2024-03-14T15:00:00,BIRTH_CERT,8,12,passed,2024-05-04T15:00:00,97.62,
5493,36909,2023-06-13T05:00:00,ID_RENEWAL,9,60,passed,2023-07-06T05:00:00,172.83,
5494,91547,2023-06-04T03:00:00,BUSINESS_PERMIT,6,41,passed,2023-07-04T03:00:00,35.34,
5495,17128,2023-08-16T06:00:00,BIRTH_CERT,7,119,rejected,2023-10-06T06:00:00,14.02,AUDIT_DONE
5496,47561,2023-04-15T05:00:00,BUSINESS_PERMIT,11,12,passed,2023-05-09T05:00:00,116.8,
5497,33116,2024-02-05T18:00:00,TAX_CERT,12,137,rejected,2024-02-17T18:00:00,26.97,AUDIT_DONE
5498,11908,2023-12-17T12:00:00,BIRTH_CERT,3,16,passed,2024-02-09T12:00:00,82.99,
5499,62878,2023-02-09T04:00:00,TAX_CERT,6,126,flagged,2023-02-20T04:00:00,846.18,AUDIT_DONE
5500,58714,2023-02-18T23:00:00,FAMILY_STATUS,11,102,flagged,2023-03-11T23:00:00,1349.21,AUDIT_DONE
5501,20077,2023-12-27T19:00:00,BUSINESS_PERMIT,2,82,passed,2024-01-27T19:00:00,87.62,
5502,61978,2024-02-28T04:00:00,TAX_CERT,10,104,flagged,2024-04-09T04:00:00,1961.93,AUDIT_DONE
5503,73986,2024-01-31T01:00:00,TAX_CERT,3,93,passed,2024-03-10T01:00:00,172.35,
5504,16029,2023-05-28T01:00:00,BIRTH_CERT,10,38,passed,2023-06-27T01:00:00,174.62,
5505,70697,2023-01-21T12:00:00,TAX_CERT,10,69,passed,2023-03-20T12:00:00,87.84,
5506,17330,2024-05-24T03:00:00,ID_RENEWAL,9,52,passed,2024-06-07T03:00:00,57.5,
5507,83867,2023-01-05T13:00:00,TAX_CERT,7,83,passed,2023-01-27T13:00:00,103.05,
5508,95210,2023-01-28T00:00:00,BUSINESS_PERMIT,5,111,passed,2023-02-24T00:00:00,140.31,
5509,15000,2023-01-02T22:00:00,BUSINESS_PERMIT,9,156,passed,2023-02-09T22:00:00,190.35,
5510,47306,2023-10-10T18:00:00,FAMILY_STATUS,11,63,passed,2023-10-17T18:00:00,124.76,
5511,41795,2024-04-23T19:00:00,ID_RENEWAL,1,163,flagged,2024-06-04T19:00:00,1177.86,AUDIT_DONE
5512,30946,2023-09-27T15:00:00,BUSINESS_PERMIT,1,33,passed,2023-10-05T15:00:00,105.95,
5513,16260,2024-03-11T08:00:00,FAMILY_STATUS,6,30,rejected,2024-05-06T08:00:00,0.22,AUDIT_DONE
5514,53044,2023-02-21T03:00:00,FAMILY_STATUS,10,140,rejected,2023-03-31T03:00:00,16.39,AUDIT_DONE
5515,73532,2024-05-08T06:00:00,FAMILY_STATUS,9,131,flagged,2024-05-26T06:00:00,1450.33,AUDIT_DONE
5516,68250,2023-01-25T12:00:00,TAX_CERT,3,131,passed,2023-02-01T12:00:00,65.1,
5517,57281,2023-12-19T10:00:00,ID_RENEWAL,4,48,passed,2024-01-29T10:00:00,138.69,
5518,20567,2023-11-24T11:00:00,ID_RENEWAL,1,30,passed,2023-12-30T11:00:00,31.4,
5519,11764,2024-03-24T17:00:00,FAMILY_STATUS,9,122,passed,2024-04-22T17:00:00,196.06,
5520,21507,2023-05-06T06:00:00,BIRTH_CERT,10,178,passed,2023-05-30T06:00:00,106.12,
5521,10424,2023-01-26T11:00:00,BUSINESS_PERMIT,12,24,flagged,2023-02-03T11:00:00,922.19,AUDIT_DONE
5522,66075,2023-09-22T20:00:00,BIRTH_CERT,1,71,flagged,2023-10-20T20:00:00,1248.42,AUDIT_DONE
5523,60157,2023-08-06T06:00:00,BIRTH_CERT,3,122,passed,2023-10-02T06:00:00,124.99,
5524,84363,2023-09-29T14:00:00,TAX_CERT,4,131,passed,2023-10-08T14:00:00,122.35,
5525,64103,2024-01-14T05:00:00,TAX_CERT,4,155,passed,2024-02-13T05:00:00,195.75,
5526,36684,2024-02-26T01:00:00,BUSINESS_PERMIT,8,21,passed,2024-03-11T01:00:00,165.89,
5527,19111,2023-07-30T19:00:00,BIRTH_CERT,5,158,passed,2023-09-09T19:00:00,129.04,
5528,37205,2023-08-16T13:00:00,BUSINESS_PERMIT,7,149,passed,2023-09-11T13:00:00,37.94,
5529,51303,2023-12-25T21:00:00,BIRTH_CERT,12,50,passed,2024-02-17T21:00:00,61.25,
5530,81178,2023-10-14T11:00:00,BIRTH_CERT,7,142,flagged,2023-12-08T11:00:00,1241.79,AUDIT_DONE
5531,80006,2023-11-24T03:00:00,BUSINESS_PERMIT,5,98,flagged,2023-12-07T03:00:00,1747.73,AUDIT_DONE
5532,36014,2024-05-05T13:00:00,ID_RENEWAL,4,62,rejected,2024-05-20T13:00:00,37.98,AUDIT_DONE
5533,92752,2023-10-15T04:00:00,TAX_CERT,4,62,flagged,2023-11-24T04:00:00,1629.8,AUDIT_DONE
5534,90030,2023-04-17T21:00:00,TAX_CERT,10,99,passed,2023-04-25T21:00:00,29.04,
5535,81600,2024-05-22T00:00:00,BUSINESS_PERMIT,5,2,passed,2024-07-17T00:00:00,62.07,
5536,30031,2024-01-24T13:00:00,BUSINESS_PERMIT,9,78,passed,2024-03-12T13:00:00,162.36,
5537,64849,2023-02-13T23:00:00,BUSINESS_PERMIT,3,119,passed,2023-03-30T23:00:00,146.74,
5538,35366,2023-07-27T13:00:00,BIRTH_CERT,9,8,passed,2023-09-03T13:00:00,194.19,
